"UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
-19.7612628936768,128.038391113281,556.521911621094,842.767578125,1642.92370605469,1422.71520996094,2814.13159179688,1447.59985351562,1959.8095703125,829.685424804688,573.483520507812,185.449783325195,2396.15747070312,2288.189453125,1133.83056640625,1708.10424804688,254.469024658203,897.533020019531,936.998962402344,1079.33874511719,895.503112792969,1007.97589111328,886.841003417969,1206.55383300781,599.828735351562,411.906219482422,300.2705078125,2229.2919921875,11325.5263671875,8582.2353515625,3694.60034179688,2045.67565917969,128.061874389648,934.761413574219,1490.21447753906,527.039794921875,-180.260971069336,665.186584472656,732.1005859375,345.031127929688,885.098999023438,1351.30078125,1013.74633789062,1006.51849365234,342.902496337891,337.536926269531,361.490081787109,262.792419433594,98.6513061523438,464.098114013672,155.043243408203,2959.63134765625,15942.6748046875,8008.0771484375,4662.119140625,2835.50927734375,160.341278076172,2516.3759765625,21748.115234375,59241.77734375,54388.35546875,27222.673828125,25765.87109375,15299.2373046875
-35.8753433227539,26.8078346252441,-7.19670009613037,-125.572624206543,31.8239116668701,166.893798828125,768.202453613281,286.687622070312,673.017944335938,1947.14025878906,3955.94165039062,2484.38525390625,2858.560546875,3793.927734375,2655.9189453125,1671.56616210938,22.4990158081055,379.766571044922,-13.4182739257812,20.6444683074951,-22.6855735778809,475.047454833984,874.578857421875,1415.18176269531,3665.04565429688,15717.56640625,26583.560546875,18614.87890625,21528.80859375,16663.359375,11717.86328125,5100.44921875,378.070098876953,408.618408203125,867.043334960938,2437.43969726562,8443.548828125,27666.412109375,72802.8125,60760.125,65582.453125,40898.453125,26022.2890625,22990.974609375,15893.376953125,18894.787109375,5066.11962890625,17266.0625,55311.62890625,171701.6875,139248.296875,128415.734375,162661.265625,74270.8125,52371.60546875,31833.732421875,1963.50146484375,4584.03125,17202.029296875,42366.546875,36872.8828125,18794.833984375,17291.3203125,10730.119140625
464.854248046875,-232.669540405273,585.715942382812,457.898223876953,350.341674804688,1007.03802490234,1790.89172363281,2995.09375,6362.193359375,9473.03125,5119.46826171875,3074.5908203125,4749.52587890625,3895.63647460938,3234.28857421875,2366.1884765625,4087.93969726562,5378.0234375,4465.26708984375,3081.88208007812,2268.9716796875,4015.16943359375,11712.79296875,15769.8662109375,44307.68359375,54158.63671875,25467.36328125,12839.212890625,22758.869140625,15384.23046875,9065.236328125,4074.0673828125,2077.89184570312,13896.7001953125,36347.66796875,15376.8994140625,12756.7783203125,8345.068359375,5760.1142578125,3608.03002929688,4263.48681640625,3486.25805664062,2708.04760742188,2837.78466796875,1349.08081054688,1270.60241699219,4506.94140625,19090.6953125,19212.646484375,12333.2265625,8218.970703125,8158.91015625,28543.46484375,10559.845703125,5746.0126953125,3367.23974609375,482.056945800781,3344.20068359375,29230.8203125,81193.5,74368.5234375,35659.546875,33647.5859375,17395.599609375
84.0187072753906,133.90690612793,702.560668945312,820.434997558594,1620.80725097656,4870.02685546875,19449.453125,16235.65234375,13610.5029296875,4908.1630859375,1933.42028808594,796.900024414062,3988.21704101562,3434.04956054688,2330.21313476562,1481.05810546875,708.253540039062,1553.08605957031,5586.42529296875,10630.0068359375,26227.455078125,28676.8984375,44067.43359375,29655.224609375,19282.224609375,18321.771484375,6048.26513671875,4382.0146484375,12483.64453125,9069.150390625,5191.1650390625,2284.21215820312,1255.7919921875,10415.228515625,27607.2421875,11923.3515625,8559.6708984375,5502.4658203125,2955.85864257812,2341.6083984375,2755.99731445312,2845.80810546875,2570.05102539062,1595.91906738281,837.324401855469,732.295776367188,419.595397949219,226.310989379883,143.605926513672,506.116241455078,583.252197265625,3844.73681640625,18597.109375,6711.4150390625,3542.3876953125,2752.16552734375,323.976959228516,2754.85864257812,25413.37890625,71279.7890625,64985.68359375,31216.05078125,28843.255859375,16323.4775390625
155.238830566406,200.326705932617,646.481079101562,505.921356201172,856.9609375,1363.73779296875,2889.0400390625,2954.94458007812,7910.11328125,12520.783203125,6120.80908203125,3527.31860351562,5589.84716796875,6595.7431640625,2913.6962890625,3431.78198242188,5234.6005859375,7612.30029296875,6201.9580078125,3460.59790039062,2499.7783203125,5367.89306640625,14176.2333984375,21826.3515625,55564.875,67212.0078125,30797.623046875,16181.7158203125,29393.94140625,20011.216796875,11675.35546875,6276.88525390625,1689.62927246094,15865.626953125,43174.33203125,18481.583984375,15516.8857421875,9863.5263671875,5895.6259765625,4539.55419921875,4902.53759765625,5198.60791015625,4040.95092773438,2522.82373046875,2198.33569335938,1970.89660644531,5615.9189453125,24895.087890625,24931.857421875,15577.5537109375,10059.578125,12920.220703125,36976.37109375,14632.9677734375,9614.0810546875,5942.81005859375,234.568161010742,3459.73071289062,35773.98828125,97112.046875,88500.9453125,43603.859375,41159.078125,23953.0390625
37.5329513549805,274.482208251953,190.033279418945,871.608825683594,274.698974609375,1792.28942871094,2347.90356445312,1745.21887207031,1018.91912841797,-96.8476409912109,-33.1908912658691,749.544189453125,3007.77294921875,2356.10791015625,1115.83508300781,1707.69995117188,32.5846786499023,560.309631347656,-149.942504882812,418.706298828125,1077.94152832031,212.046585083008,445.954711914062,778.973205566406,208.391052246094,786.507995605469,244.111038208008,1604.68249511719,8822.04296875,6171.3984375,2425.01586914062,1984.80078125,509.189239501953,365.55615234375,212.64714050293,-347.319000244141,383.790679931641,-48.0840530395508,353.244567871094,-367.742034912109,509.122314453125,967.175598144531,2086.03588867188,848.574157714844,671.978698730469,517.467224121094,226.383880615234,133.741897583008,-131.673858642578,423.698638916016,512.878784179688,3342.322265625,15461.7783203125,7247.6357421875,3420.0810546875,2108.9091796875,147.226989746094,2429.28540039062,23403.033203125,63508.83203125,56908.85546875,26704.22265625,25508.873046875,14039.12109375
-300.994720458984,225.867401123047,745.740905761719,265.394592285156,557.856506347656,1912.04357910156,2605.13916015625,1628.55017089844,1317.41137695312,549.749572753906,554.868957519531,1045.74291992188,3065.8720703125,2711.64379882812,1884.1171875,1907.57897949219,153.824172973633,325.787811279297,207.803833007812,116.827224731445,750.737548828125,818.217651367188,1325.67150878906,1052.53918457031,579.566284179688,197.62385559082,330.921203613281,3193.4345703125,13314.619140625,9628.673828125,5345.1064453125,2945.35400390625,499.287902832031,623.711791992188,519.480285644531,195.713912963867,1033.92370605469,513.457702636719,-257.072784423828,466.206115722656,1077.21704101562,1792.89794921875,1122.89575195312,906.929626464844,135.307800292969,758.433898925781,300.542999267578,408.157531738281,888.971374511719,167.860595703125,1099.46264648438,4513.50244140625,21237.8828125,9433.0732421875,5158.73193359375,3458.41674804688,330.243347167969,2835.51293945312,28428.10546875,76281.9296875,70083.8984375,33655.3828125,32042.248046875,18629.4609375
-429.973602294922,336.834014892578,779.891235351562,378.841430664062,944.597961425781,1094.39587402344,1750.34436035156,1937.78735351562,5746.42236328125,10625.7021484375,5617.33251953125,2947.32495117188,5545.2822265625,5153.85400390625,2065.33178710938,2458.4755859375,4354.2587890625,5673.90966796875,5580.39208984375,3352.86254882812,2412.64697265625,3127.7548828125,6251.7275390625,15014.1044921875,45975.94140625,57263.25,27709.220703125,14651.771484375,24807.28125,17261.369140625,10977.9951171875,4712.41552734375,2067.2626953125,5753.4521484375,15357.267578125,6518.65576171875,6585.4892578125,4961.59716796875,3261.93920898438,2812.84619140625,3144.03247070312,3752.15283203125,2858.873046875,1836.68774414062,734.9306640625,1129.10266113281,4495.5771484375,21936.80078125,22705.46875,13947.7939453125,9937.1513671875,10675.3681640625,31182.6171875,13493.884765625,7549.74755859375,5057.2841796875,546.982055664062,3395.49536132812,31879.12109375,88415.375,80461.9296875,39422.87109375,37492.96875,21099.80859375
338.528259277344,336.700744628906,201.643325805664,1072.1962890625,1302.01171875,2184.70874023438,3558.00537109375,2390.91796875,5891.6787109375,8898.185546875,4599.09228515625,1858.2685546875,4826.62646484375,4613.2216796875,2708.17846679688,1604.42395019531,2853.39697265625,4500.80322265625,4265.76806640625,2065.36694335938,1159.96435546875,4549.8818359375,13135.806640625,15940.3994140625,38922.72265625,45575.26953125,20878.212890625,11594.5556640625,21211.59765625,14842.5927734375,9689.7646484375,3964.71435546875,1995.69689941406,15455.396484375,40893.9921875,17187.103515625,13542.552734375,8636.7978515625,5018.2001953125,2999.04614257812,3830.29077148438,4513.9033203125,3535.17553710938,2383.35571289062,892.135620117188,2136.90966796875,4406.7138671875,15881.6689453125,16449.224609375,10103.5361328125,6568.32177734375,8836.9326171875,26719.873046875,11361.7001953125,6857.9482421875,3758.85766601562,21.9001045227051,3080.69360351562,27360.169921875,77404.546875,70264.9609375,34803.1171875,33825.38671875,17709.29296875
117.771759033203,673.334594726562,-364.248077392578,736.445678710938,1134.50268554688,1424.65295410156,2117.60815429688,1301.98754882812,659.53125,457.478118896484,539.060974121094,534.076599121094,2589.86669921875,2288.12158203125,1072.87292480469,503.505676269531,-39.9899940490723,650.226623535156,832.210083007812,95.9775619506836,156.27897644043,344.747467041016,950.959594726562,682.633972167969,608.345764160156,1372.33190917969,816.606750488281,1715.56811523438,8898.365234375,6145.01904296875,3618.84643554688,1240.40588378906,494.483337402344,496.871459960938,468.219116210938,642.422912597656,430.107818603516,-99.0998306274414,196.181503295898,-168.964370727539,1266.33801269531,994.414855957031,1449.28161621094,213.088912963867,1010.10858154297,137.96760559082,369.658813476562,157.89909362793,330.780303955078,972.466491699219,405.236602783203,3067.08178710938,14962.1708984375,6537.82421875,3842.48803710938,1950.58874511719,-103.362648010254,2617.91674804688,23325.859375,62299.953125,57003.8359375,26626.32421875,24607.7109375,13251.0458984375
